time,A,B,C,u
14.52,0.12966872989756772,0.3994004383739391,0.4723741288992661,0.8
14.530000000000001,0.12995992977048576,0.40277217419440814,0.46987339616610657,0.8
14.540000000000001,0.13130916714235863,0.387791212290475,0.47752122241496353,0.8
14.55,0.129632685643513,0.3983706060316516,0.46175541567032,0.8
14.56,0.13456689938848135,0.4067260848156213,0.4562103756504769,0.8
14.57,0.13341324721037276,0.3747643669283434,0.4705314644837464,0.8
14.58,0.13392364674821355,0.3950784393103647,0.4646810850538216,0.8
14.59,0.13638766586608295,0.3991774304956161,0.4645316717326802,0.8
14.6,0.1352119692101138,0.4064588961373237,0.45895905877000487,0.8
14.61,0.13478998694725308,0.40469332583341916,0.4607287957906275,0.8
14.620000000000001,0.13204487476538418,0.4049197544610662,0.4741263305633654,0.8
14.63,0.13056628781983237,0.40262303218519657,0.466771200793561,0.8
14.64,0.1371026922257406,0.40616487435424325,0.46960597436604695,0.8
14.65,0.1293051948215598,0.39870461813944175,0.48537031010433634,0.8
14.66,0.1294470921159365,0.39906133915521574,0.4786859829375968,0.8
14.67,0.12879175836409557,0.3906402447172923,0.46877927466190783,0.8
14.68,0.13163534719497588,0.3983135703467925,0.47821275363028176,0.8
14.69,0.1321668948129924,0.3979440614332887,0.4611512037187544,0.8
14.700000000000001,0.13376959324360016,0.41230521694437283,0.4598342844137891,0.8
14.71,0.1304803519535214,0.39111325024338117,0.4696028079520366,0.8
14.72,0.12652440575287732,0.40209693735044966,0.471492619111919,0.8
14.73,0.13190473968487396,0.3977301462004631,0.46950164487669843,0.8
14.74,0.1336227209771387,0.4004346696490187,0.48524486673685413,0.8
14.75,0.13115302811489382,0.40864753436018636,0.4559845474894904,0.8
14.76,0.1307198526488754,0.3995561109836171,0.47575946234751515,0.8
14.77,0.1325441892620947,0.3927397888358555,0.47239726093218337,0.8
14.780000000000001,0.13482489940712458,0.4009372482180276,0.47503710918227354,0.8
14.790000000000001,0.130896289436012,0.40784152647404853,0.46363937361272317,0.8
14.8,0.12734699755084647,0.4026919349858049,0.46017171556710473,0.8
14.81,0.12958991015353968,0.40575984526659553,0.46575357027938585,0.8
14.82,0.1306344823969358,0.3893348492987364,0.46661602138158514,0.8
14.83,0.1263480788425469,0.40762559451501784,0.45553490450148904,0.8
14.84,0.13308494620064729,0.396365739924762,0.47340561653677776,0.8
14.85,0.12905587112781028,0.39063317684978593,0.4599453937931401,0.8
14.86,0.13239855772764225,0.40278996950832124,0.45392104776966996,0.8
14.870000000000001,0.13157668606985737,0.3888535130809271,0.4710639497307563,0.8
14.88,0.13025046312328276,0.4024501720391346,0.4676055581909343,0.8
14.89,0.13533285558727623,0.41292034832950647,0.4556546223181655,0.8
14.9,0.129593216804704,0.3958577096377631,0.4629008038505044,0.8
14.91,0.1293015964633192,0.3932281651309506,0.46152665309154883,0.8
14.92,0.13183171817518696,0.4091535414169745,0.45979568043504104,0.8
14.93,0.13326371545642327,0.40549338380377303,0.4564212884545765,0.8
14.94,0.13105786261524513,0.40719845580459474,0.4667955255224899,0.8
14.950000000000001,0.1284880609567452,0.38507351052473887,0.47191176369337506,0.8
14.96,0.13287465794779285,0.39360323333915626,0.46223586465512745,0.8
14.97,0.13264499168204147,0.41509448261954346,0.4754437830029852,0.8
14.98,0.1365006022465797,0.39374905773787167,0.4699980757703153,0.8
14.99,0.1304833535913523,0.39667276976339144,0.4800179573929814,0.8
15.0,0.13162096288829672,0.4012858990872361,0.47050655117479356,0.8
15.01,0.12957505846994224,0.40204403318620985,0.46287806217824135,0.8
15.02,0.12716100163087465,0.3988075096530424,0.4702651342848383,0.8
15.030000000000001,0.13125769311580793,0.37945590615500896,0.4689319911242268,0.8
15.040000000000001,0.1332903161023958,0.4046575491901916,0.4558382322428895,0.8
15.05,0.12840479479406552,0.3910270109301415,0.45993836963454554,0.8
15.06,0.12929146947120182,0.4079495262657441,0.472908518997757,0.8
15.07,0.1279793462918181,0.4102474214671098,0.4609089134131249,0.8
15.08,0.1345751350937465,0.3915337773049276,0.47454370106660204,0.8
15.09,0.1294008317721408,0.4013997406199181,0.4550284081838159,0.8
15.1,0.1325798276615123,0.41333468175582005,0.46897226152756116,0.8
15.11,0.12879312972239437,0.4140316278291465,0.46381594359437095,0.8
15.120000000000001,0.13125700515961797,0.4080601024934124,0.4580798843577304,0.8
15.13,0.12941998940371047,0.3962857528919503,0.46248703923405565,0.8
15.14,0.12490572238279299,0.4037288436818962,0.4614604258341452,0.8
15.15,0.1312630257917381,0.39290052971975664,0.48501458033030637,0.8
15.16,0.13244230361471618,0.4124659153304184,0.4745745475695837,0.8
15.17,0.12559689336635718,0.40330460726967754,0.4645228170199826,0.8
15.18,0.13060159560622858,0.4116272867188245,0.48287270235259133,0.8
15.19,0.12992517977623466,0.3803556088944442,0.46829703532670675,0.8
15.200000000000001,0.1282326332968612,0.39595138909532007,0.46599593083147284,0.8
15.21,0.13040015228959834,0.3962577509129478,0.4756937674306201,0.8
15.22,0.1259746742792516,0.39721164645077756,0.4705475264761331,0.8
15.23,0.1317157730660052,0.3904278400151838,0.46649125117131657,0.8
15.24,0.13416767181933278,0.40409138159311314,0.4614315601616458,0.8
15.25,0.12775180931127691,0.3934241051415051,0.4649337029178867,0.8
15.26,0.13088738751196105,0.4153110486120127,0.4627057124689711,0.8
15.27,0.1347949089286026,0.39741927901023166,0.4581244314710511,0.8
15.280000000000001,0.13137967570861783,0.39665254659202326,0.46248232116339805,0.8
15.290000000000001,0.1296995609935751,0.3947046808718085,0.4614870730463626,0.8
15.3,0.12867206771163311,0.4050958134631618,0.4569299985762816,0.8
15.31,0.1315250584391158,0.40310780949887803,0.45970988580774114,0.8
15.32,0.13071111477090366,0.39270418285631936,0.47515697410976354,0.8
15.33,0.13271429327065698,0.3762737762708127,0.47664215862470294,0.8
15.34,0.1270738783067664,0.3975530895904427,0.4688782605219052,0.8
15.35,0.13388194638495676,0.39367878394713435,0.4604618217923163,0.8
15.36,0.13000095412055718,0.40042269972457617,0.46303230234938414,0.8
15.370000000000001,0.13274315388076433,0.39337192139018334,0.4681619472340265,0.8
15.38,0.1291651424348234,0.40281827253984026,0.47609585197632964,0.8
15.39,0.12765657661390611,0.3912122356048541,0.4618363848581876,0.8
15.4,0.1295725481953542,0.4024634432912915,0.4571949657288264,0.8
15.41,0.1285572261642247,0.3985262914947715,0.45924979175527053,0.8
15.42,0.13007671214005176,0.4080589150939178,0.4662885475717173,0.8
15.43,0.13275702110412496,0.3992749161323691,0.4711694773928127,0.8
15.44,0.13388644979595085,0.40545468272973834,0.4797854726091108,0.8
15.450000000000001,0.13159244323673583,0.398022658147741,0.45045777114185476,0.8
15.46,0.12964200751282845,0.39877615998699695,0.4617586080784015,0.8
15.47,0.1298757905559942,0.3949144693727559,0.46864879259832326,0.8
15.48,0.13261113133565786,0.3900581289781301,0.4559249791417877,0.8
15.49,0.13403711324083356,0.40190341496147,0.4624148417063397,0.8
15.5,0.13021197023612624,0.40023424205920977,0.45232970953589063,0.8
15.51,0.1307297984863176,0.41300379438611456,0.46417821949535565,0.8
15.52,0.12908869218108415,0.4041506160587745,0.47531102541195175,0.8
15.530000000000001,0.1316009372520719,0.4152971993886426,0.4826981047669929,0.8
15.540000000000001,0.1335668886347884,0.41598826713826753,0.4617543920620437,0.8
15.55,0.12344238158658831,0.40265073697952,0.4666091102210291,0.8
15.56,0.13172845297031918,0.3924092075315805,0.47897106769844544,0.8
15.57,0.1296153409737995,0.3987434568355378,0.4750904080191265,0.8
15.58,0.12495701928482207,0.40871603522665945,0.4730035210815362,0.8
15.59,0.1318809683320347,0.4001411687306584,0.4729836699931359,0.8
15.6,0.1308241903689504,0.40937326343401453,0.465901865387707,0.8
15.610000000000001,0.13202692989105919,0.3976933155242428,0.45917538623932114,0.8
15.620000000000001,0.12747821950315058,0.4014144687789603,0.4646198205320054,0.8
15.63,0.13666063906819695,0.4080557668242181,0.4747479402633715,0.8
15.64,0.131348882931914,0.40593871552154737,0.4678036549804804,0.8
15.65,0.13015951061761644,0.4033440139556434,0.47445898978695894,0.8
15.66,0.13505395337120465,0.40269108125847286,0.4739952540624384,0.8
15.67,0.1327685601644366,0.4053046778975209,0.4704085567607631,0.8
15.68,0.13324193052573524,0.40005091665722536,0.47270517276513263,0.8
15.69,0.1341078275576143,0.4086826170983491,0.45469244099412776,0.8
15.700000000000001,0.1256287887717558,0.39605124952338944,0.46297998746367164,0.8
15.71,0.13543442936721192,0.4248922384265826,0.4720973363636559,0.8
15.72,0.1301484555722059,0.4025777292525753,0.46390511841699195,0.8
15.73,0.1318071345797688,0.3940611145009737,0.45770557332307404,0.8
15.74,0.13347769679783875,0.38780641938251126,0.46730574353775683,0.8
15.75,0.12919175086222148,0.39349099616761163,0.4575189216968289,0.8
15.76,0.13189211762845726,0.4038830090733672,0.477047509385372,0.8
15.77,0.13305844546633722,0.39680664597615434,0.4724582069545892,0.8
15.780000000000001,0.13094915266769191,0.40998147820413705,0.4661301214852615,0.8
15.790000000000001,0.13235537939466446,0.39791982310387336,0.4724665177097134,0.8
15.8,0.12684942355849807,0.39233198655398194,0.4642666516999883,0.8
15.81,0.12793413735899056,0.3981446250394182,0.47961385498845455,0.8
15.82,0.12804400924237666,0.39632842787540523,0.4610640217895738,0.8
15.83,0.13203157002363905,0.3990832361218465,0.47937728635498594,0.8
15.84,0.14086964041817882,0.39145118666345047,0.4681035647437746,0.8
15.85,0.1317477820607774,0.39950390518866835,0.46939955123359695,0.8
15.860000000000001,0.13067127140420048,0.3855660397997353,0.46189434629439796,0.8
15.870000000000001,0.1308898070939415,0.40171835241500387,0.46517708363069166,0.8
15.88,0.13363623513619535,0.3995556822182141,0.472844148106691,0.8
15.89,0.13293014118240448,0.3993783301757705,0.4674012638559123,0.8
15.9,0.12805298745861088,0.39411519773074283,0.46530266441892953,0.8
15.91,0.13372467801405416,0.400181656347171,0.4852868651762466,0.8
15.92,0.13099615511188042,0.4022240304974587,0.4596983502210599,0.8
15.93,0.13320567773347705,0.3866898008113177,0.46311151989831306,0.8
15.94,0.1258191618065765,0.40846038621764347,0.45729038315530696,0.8
15.950000000000001,0.12698369701222093,0.3994113991483165,0.4512617503925096,0.8
15.96,0.13262332729886886,0.40452637791470997,0.4697568573593428,0.8
15.97,0.1263389722222964,0.41285852362914366,0.4706873470326192,0.8
15.98,0.13208055058076745,0.39074883920368164,0.46038363436899454,0.8
15.99,0.1319452441506412,0.3926861538048681,0.45706199589837965,0.8
16.0,0.13144078292101083,0.39296050551262923,0.47273100099317916,0.8
16.01,0.13199076529710188,0.4010073501275239,0.4608378117837095,0.8
16.02,0.13175486857652627,0.3926189231725641,0.4840267466672756,0.8
16.03,0.13223163122615342,0.3937205847048641,0.48077726267088305,0.8
16.04,0.12999398756704875,0.414669223937201,0.47193230774614614,0.8
16.05,0.13100155533577312,0.39870068771013,0.46596620585509074,0.8
16.06,0.1387373372725334,0.4039991899758487,0.47327227563237045,0.8
16.07,0.1340389269322733,0.40880056096703304,0.45369508881243675,0.8
16.080000000000002,0.13266346484364921,0.41244207655535375,0.47494571374480304,0.8
16.09,0.13208717846724646,0.3892740361084869,0.48191773725554526,0.8
16.1,0.1291518290743715,0.40386868922599634,0.4539919036340299,0.8
16.11,0.13165343700284435,0.4069271774746733,0.4648522123942541,0.8
16.12,0.1304117256674735,0.4097164852008054,0.47513842405340406,0.8
16.13,0.1335387942424803,0.3954166591458576,0.4681652714974304,0.8
16.14,0.1286602497520263,0.3973315759116455,0.46484364457752075,0.8
16.15,0.12486498339929679,0.402302830279855,0.48076266499422976,0.8
16.16,0.1295900480620299,0.4011767690546952,0.4706679430536034,0.8
16.17,0.13288522284598356,0.39819167668788336,0.4766332464656468,0.8
16.18,0.13750394337170976,0.3958813166739531,0.4642032762079025,0.8
16.19,0.13374666380718014,0.39980491798042134,0.4687873251181864,0.8
16.2,0.12849394544003145,0.3985006159528328,0.45691426506936417,0.8
16.21,0.13048479528906884,0.4027774596665712,0.4533126301092991,0.8
16.22,0.1285663653257644,0.3957632249514879,0.4594302108813475,0.8
16.23,0.1305694462933035,0.3925772015787723,0.4716033391401213,0.8
16.240000000000002,0.12870697363266928,0.3971176264212569,0.4773851544809977,0.8
16.25,0.12674962914977111,0.39906364777848524,0.45744702441532714,0.8
16.26,0.13222429926320603,0.4093167818921274,0.47848432961657594,0.8
16.27,0.13157184658496127,0.39759876392008026,0.461859117857439,0.8
16.28,0.1306113736933011,0.3839071547051343,0.4558729848067854,0.8
16.29,0.13196650712529062,0.4184630715140844,0.4704649193549984,0.8
16.3,0.13638864877814985,0.410511512069227,0.4713907339157467,0.8
16.31,0.1313658126551029,0.405547353593754,0.46291105707134905,0.8
16.32,0.13006708179470397,0.40467064092850175,0.4689661132053281,0.8
16.330000000000002,0.13332936057972455,0.4011456727235635,0.47183549387556906,0.8
16.34,0.12675536570769308,0.41493999466330456,0.47244932833921566,0.8
16.35,0.13303437653956632,0.39104101249827244,0.4645081251420248,0.8
16.36,0.1290287046444556,0.40688234106527543,0.46213616410591574,0.8
16.37,0.12891825638395352,0.4069637826543488,0.494855274770857,0.8
16.38,0.13134718760717884,0.4200285439218524,0.4732672281405777,0.8
16.39,0.13544249801558622,0.4001744258543473,0.45959622831283986,0.8
16.4,0.12910498098536852,0.4132570905615242,0.4715243439292999,0.8
16.41,0.1335556021511213,0.40441155227966524,0.4735874586295192,0.8
16.42,0.13204930847881907,0.3929123231646385,0.4744408307353283,0.8
16.43,0.1274131394754324,0.3920032079011147,0.45416825254491,0.8
16.44,0.1334605924894058,0.4106087985689421,0.46530257334718,0.8
16.45,0.12889332582397806,0.3913783762655075,0.47251327120742465,0.8
16.46,0.12720534834476158,0.39858026744107744,0.47631015048697417,0.8
16.47,0.12898443518008368,0.4144715344237783,0.47978941297105143,0.8
16.48,0.1291531515999683,0.39326786463859653,0.4698089393903378,0.8
16.490000000000002,0.1326108390842298,0.4055552967627221,0.46034492881191663,0.8
16.5,0.12914055271080802,0.4166815139371228,0.48692873619520266,0.8
16.51,0.13497362838114452,0.4134532142792884,0.4588492295871628,0.8
16.52,0.13163876726910562,0.40737927902168775,0.46858447239233336,0.8
16.53,0.12917551905828462,0.3950759230931036,0.4785721379940345,0.8
16.54,0.12887169976315083,0.4157078575739261,0.4673397164047974,0.8
16.55,0.13165620269327197,0.4050685601660088,0.48111287261290486,0.8
16.56,0.1257389389558661,0.40146167395947385,0.4735090773567417,0.8
16.57,0.12535333007504343,0.39222960950569113,0.4752894904430286,0.8
16.580000000000002,0.12873973479044198,0.38349153939522757,0.48036529485639956,0.8
16.59,0.1327094211215261,0.4041326035393058,0.4710306142345211,0.8
16.6,0.1315285740119744,0.39730615090784016,0.4557828938083088,0.8
16.61,0.1311159218124078,0.38718524338122984,0.4774986267356165,0.8
16.62,0.13049823219943602,0.40826735687051535,0.47476956699530315,0.8
16.63,0.12535113143782103,0.40298564470444165,0.47073990160020296,0.8
16.64,0.1302065642859845,0.39607427915429094,0.4713701189649052,0.8
16.65,0.12640609689309731,0.39767161294950054,0.46386353646211015,0.8
16.66,0.13324770500019817,0.40548686861530764,0.46148681529316404,0.8
16.67,0.13103602576073656,0.40520292857805795,0.47471362190519467,0.8
16.68,0.13082339959423986,0.39370513525287515,0.46086227391859785,0.8
16.69,0.13210437995924182,0.40839532837605225,0.4758977363885774,0.8
16.7,0.13190504640443448,0.39944819061181236,0.4650622286802741,0.8
16.71,0.1316681710117887,0.39288946768173527,0.46422971443822286,0.8
16.72,0.13197090777181067,0.3999810929026269,0.45940282841037267,0.8
16.73,0.1295148568784202,0.4012960922247213,0.4640339190247462,0.8
16.740000000000002,0.12755856215804895,0.4104383498594991,0.4697492078835696,0.8
16.75,0.1319539450529178,0.4065114658734511,0.4693889694983367,0.8
16.76,0.1348499480166793,0.3829153697727445,0.4703687909701031,0.8
16.77,0.13371025158545588,0.39110380713179405,0.4744739760755367,0.8
16.78,0.1304974837429902,0.407395033075772,0.46512566764368024,0.8
16.79,0.1326635288632282,0.4032396423611714,0.46896028013614194,0.8
16.8,0.1299054106898145,0.39326235078211413,0.4631034156849895,0.8
16.81,0.1320667950621667,0.39689372271261475,0.47673478680503145,0.8
16.82,0.1294657311024336,0.4140148749594572,0.478361103598175,0.8
16.830000000000002,0.13142710093902205,0.38188696811315853,0.4739133324792959,0.8
16.84,0.1363081366763312,0.41104668713703413,0.4839082829699793,0.8
16.85,0.1330836637090742,0.4096556272150728,0.4638969820733712,0.8
16.86,0.13498692725064285,0.39617186355029593,0.46243454202055123,0.8
16.87,0.12903152432066672,0.39881241342046975,0.46825198513791877,0.8
16.88,0.1292605387764407,0.4039422813904032,0.4903411342050255,0.8
16.89,0.13095519633249977,0.4016588497751672,0.47443620287153865,0.8
16.9,0.132518248520671,0.40441138421892997,0.47369367279835445,0.8
16.91,0.13051226944868174,0.4106365898531963,0.4694822921991838,0.8
16.92,0.13371500827987046,0.39589893908290197,0.4786797246460041,0.8
16.93,0.12961587490530035,0.4009936052035064,0.47380774607801124,0.8
16.94,0.13462408358908767,0.40469361002708354,0.4807432148980946,0.8
16.95,0.13359715626783047,0.39750820424761335,0.476529079173537,0.8
16.96,0.12813418968504994,0.4007418841724498,0.483277024797133,0.8
16.97,0.13258695772856466,0.412747412287463,0.4537040647695681,0.8
16.98,0.13047172719325958,0.38453338642720963,0.4664210038752058,0.8
16.990000000000002,0.13372928475192888,0.40330380201437743,0.469760883278526,0.8
17.0,0.12964983467090804,0.39667885617945914,0.45675402229019013,0.8
17.01,0.131874374881502,0.39183620407482556,0.46428626980365467,0.8
17.02,0.13248929394757478,0.39915499263961474,0.47857350039176266,0.8
17.03,0.12384043317725767,0.4040016157821399,0.47454961086284464,0.8
17.04,0.12613030372013942,0.4076218741929197,0.48053359332625695,0.8
17.05,0.13139410498419057,0.39487672713333777,0.46099879445668895,0.8
17.06,0.130727516364688,0.406228798993299,0.48115935537915216,0.8
17.07,0.1337212838791886,0.41270455688615076,0.46446903396411304,0.8
17.080000000000002,0.131651211600773,0.4024918093538362,0.476700733362443,0.8
17.09,0.1277275775969772,0.4068213295080673,0.46567407073828804,0.8
17.1,0.13191931265732823,0.40479572409630876,0.47925438498635614,0.8
17.11,0.12909171083628404,0.4063609129232256,0.4720863857391018,0.8
17.12,0.13045700384875833,0.3934164701927827,0.4665390355589591,0.8
17.13,0.1297245129269335,0.4108406620460352,0.4671300136668576,0.8
17.14,0.1319725136263136,0.40476750204790946,0.47187532166833074,0.8
17.150000000000002,0.12733189368906728,0.4157973220052396,0.48617655280070604,0.8
17.16,0.12812245882605217,0.4076647499331915,0.46265514888309967,0.8
17.17,0.1252285698928958,0.39406498074916096,0.479060927709831,0.8
17.18,0.1366784547557863,0.41049829428510104,0.47284677490520594,0.8
17.19,0.12844054763895935,0.4121794264306482,0.47376760360471337,0.8
17.2,0.12879452065975464,0.4096395466708755,0.47644853991310815,0.8
17.21,0.12803160411018852,0.39876567981141325,0.4783123437522679,0.8
17.22,0.12936964681976584,0.39782990127200357,0.46847415678486426,0.8
17.23,0.12990923496302167,0.41201056155131094,0.46715931193014454,0.8
17.240000000000002,0.13266964807183645,0.39494190551463976,0.4640547362683633,0.8
17.25,0.1315199639470711,0.4082020793163017,0.4773302175600651,0.8
17.26,0.13191926732462345,0.40225468792905417,0.48107884659280403,0.8
17.27,0.1295095319315766,0.39588245890355694,0.4803100361213307,0.8
17.28,0.1308667597241536,0.39818933783067356,0.4737847110878346,0.8
17.29,0.13425015609139146,0.39688042429691794,0.4707694567297262,0.8
17.3,0.13099882003765254,0.40525358020376495,0.46434373070131263,0.8
17.31,0.13185995547275361,0.3958432162459587,0.474277088906599,0.8
17.32,0.12573822383200256,0.40051128137167996,0.46671504770930466,0.8
17.330000000000002,0.1324126760002909,0.3992727646510381,0.464011965383186,0.8
17.34,0.13173456862848154,0.4043078972689253,0.4632787598616587,0.8
17.35,0.1344337222269794,0.4092928690379772,0.4585042106376856,0.8
17.36,0.12384335361077721,0.3892853949033962,0.4723384878197175,0.8
17.37,0.13111644684216417,0.4045052760822817,0.46940745122237093,0.8
17.38,0.13072153134000666,0.39558686217702344,0.4818991469768867,0.8
17.39,0.13125856222927632,0.3995497195387242,0.4677179018773786,0.8
17.400000000000002,0.12938373522496865,0.40008459514811806,0.49370820034409474,0.8
17.41,0.13157822360758603,0.4137647920896651,0.4727466801785519,0.8
17.42,0.13286429121618115,0.4133129724259839,0.46634477571695976,0.8
17.43,0.1311381196683567,0.3992399139796229,0.4769694249166055,0.8
17.44,0.13024944742232716,0.3992326723682349,0.46676478653991316,0.8
17.45,0.13045877285116603,0.41275134334156005,0.48044124976435065,0.8
17.46,0.12999775198519792,0.40527371932067074,0.4623617952186494,0.8
17.47,0.13111761588661383,0.4162072511888239,0.4586284104658787,0.8
17.48,0.1291295347036785,0.3955865289601525,0.49123065400644045,0.8
17.490000000000002,0.12579020575982158,0.41034579980010405,0.4753364490303764,0.8
17.5,0.13456065530251524,0.397229058564544,0.4737235044652602,0.8
17.51,0.12639754276090048,0.37776668074274694,0.46484423224828125,0.8
17.52,0.1306892362327656,0.40724241347536794,0.4641180439708728,0.8
17.53,0.12757627930578685,0.39354682449916356,0.4669310327569253,0.8
17.54,0.1302428171783797,0.4068948049743423,0.4726018224324864,0.8
17.55,0.12846106638427865,0.39874361278001064,0.47229333865510864,0.8
17.56,0.13087546678623488,0.41117763793338746,0.454320626709868,0.8
17.57,0.12878151373250327,0.3902069909699787,0.48081778329991215,0.8
17.580000000000002,0.1275845714387374,0.38856503849289,0.47526312720561964,0.8
17.59,0.13179155416729324,0.4131529485125923,0.4793093774090864,0.8
17.6,0.1344759681671411,0.40989928269169684,0.4581555260761539,0.8
17.61,0.1318840814776192,0.4019796735876767,0.467006223798175,0.8
17.62,0.1312601809905564,0.38810946371191635,0.4645556854173893,0.8
17.63,0.1282124944649579,0.4079797639354347,0.4689959791409807,0.8
17.64,0.13075077021045547,0.420844289030496,0.452889227154431,0.8
17.650000000000002,0.1321369213367362,0.39818815102050564,0.47714404736372323,0.8
17.66,0.129257672664743,0.3979156907527848,0.46456929032386873,0.8
17.67,0.13332078388235724,0.39434813843748817,0.44534425097741026,0.8
17.68,0.13085376946960045,0.40470372132368954,0.4743898153175399,0.8
17.69,0.1318851723846492,0.4004404414268643,0.4606149971873549,0.8
17.7,0.12965366452125285,0.3887194661035415,0.478510412922723,0.8
17.71,0.12967095063586984,0.39519890698922977,0.4526080977673103,0.8
17.72,0.1315305073282944,0.40862947792732723,0.4644079253898252,0.8
17.73,0.13196030825870972,0.3918913707136617,0.4559793359824524,0.8
17.740000000000002,0.131859110124384,0.4029742650555422,0.4736414372624638,0.8
17.75,0.12828037475972873,0.4091564834149936,0.4582992637112834,0.8
17.76,0.12902076785637057,0.4069652876828077,0.4577283957625543,0.8
17.77,0.1308872473025363,0.3865854402991981,0.4619942509328458,0.8
17.78,0.12607313180179383,0.4055152218310329,0.46130917529328036,0.8
17.79,0.13367713447909996,0.3919206032083243,0.47855059691803614,0.8
17.8,0.1317661305442406,0.3846652965990554,0.4646875816776705,0.8
17.81,0.1310409406703076,0.40322411442768785,0.46487767096873744,0.8
17.82,0.12906281916392023,0.3877182508140582,0.46928494009516786,0.8
17.830000000000002,0.1330830305348266,0.39884208467220134,0.469790574950477,0.8
17.84,0.13021515678703882,0.41067658000190627,0.46979325761533614,0.8
17.85,0.13590973783357505,0.40518095090843825,0.46458527731480015,0.8
17.86,0.13195910865030014,0.39963422983654956,0.4650617636035038,0.8
17.87,0.12701914284659965,0.4081827245903884,0.4647130342081665,0.8
17.88,0.13283402715302314,0.4011783565328203,0.46845953073525615,0.8
17.89,0.12954318227029682,0.40710957136660647,0.4677897397230025,0.8
17.900000000000002,0.12956020242087787,0.4097244282721117,0.4799503856132505,0.8
17.91,0.13029131206503614,0.39265062925580646,0.4578716391622161,0.8
17.92,0.1305813570292155,0.41393871653093445,0.4574688024357218,0.8
17.93,0.13158281408967368,0.3995631271660988,0.46848089716303254,0.8
17.94,0.13291908666896354,0.4011632493008244,0.4702535720032295,0.8
17.95,0.13210993493633813,0.402140431076969,0.47717361099932387,0.8
17.96,0.1290188622968374,0.39839338779187994,0.4734501826202877,0.8
17.97,0.12737458394524498,0.39708671469816476,0.472217700217968,0.8
17.98,0.12880037822851984,0.40491937193984384,0.4862891060839422,0.8
17.990000000000002,0.1318582271043927,0.3957429695598516,0.47789213550919196,0.8
18.0,0.13318748726990762,0.40442039769255445,0.4617171172277766,0.8
18.01,0.1356291877599927,0.40652930585729896,0.4723876062669448,0.8
18.02,0.12738069703605157,0.3960116015277743,0.46112490968370673,0.8
18.03,0.1311176802146372,0.3979856320619092,0.4698601296043312,0.8
18.04,0.13030870368969757,0.40483781667871227,0.46415454785618077,0.8
18.05,0.12985380503915986,0.4003518068931414,0.46426553365211504,0.8
18.06,0.1312689452357832,0.40563855499804313,0.460606012098637,0.8
18.07,0.13025631930104092,0.4001166572361016,0.46882276472347145,0.8
18.080000000000002,0.13020702353000962,0.3979298415984862,0.47202060185027855,0.8
18.09,0.12920993453562893,0.39881729495113044,0.4729748073913602,0.8
18.1,0.13194232162637523,0.40308352250417745,0.4701444068914012,0.8
18.11,0.1336711148108554,0.40997674620416963,0.46774457557209453,0.8
18.12,0.13518626074739193,0.3871057848016326,0.47136686146497053,0.8
18.13,0.12952616428724237,0.3967083127091144,0.47901559773399693,0.8
18.14,0.12814129708451383,0.3974531990094314,0.4607369710595294,0.8
18.150000000000002,0.13021621780181425,0.394190272686781,0.4551136545478033,0.8
18.16,0.12871500573976313,0.39677191482706387,0.46680402356951584,0.8
18.17,0.13360208466536327,0.4099405399570751,0.46554666613622864,0.8
18.18,0.12875619706115263,0.40870350573910763,0.4777977621334849,0.8
18.19,0.13109823609072313,0.395784176009435,0.47864440994220436,0.8
18.2,0.12738200402863797,0.38903283894761825,0.4813040234835053,0.8
18.21,0.12998724079843227,0.40389235498768283,0.4564744858324476,0.8
18.22,0.13140515632625377,0.4044112183748007,0.4768888925504239,0.8
18.23,0.13491220891521702,0.39113952667481633,0.4824164549018255,0.8
18.240000000000002,0.12908737372365114,0.40218984223310383,0.47542824991574106,0.8
18.25,0.1318718468177255,0.4039810027547251,0.4828613804963494,0.8
18.26,0.12545531927609205,0.40586951238577323,0.47815850503106516,0.8
18.27,0.1277371594495843,0.39657029029159596,0.46891456677485865,0.8
18.28,0.1287659313618899,0.4046134604080041,0.4808930982582393,0.8
18.29,0.12959282037614034,0.39928901813075135,0.47335505669600786,0.8
18.3,0.1320293923024538,0.4073940203081946,0.4566763320873089,0.8
18.31,0.13255481256713553,0.40260144573074863,0.47558838532006675,0.8
18.32,0.12668185001744744,0.4056040897655594,0.4603091170889593,0.8
18.330000000000002,0.13228561948195633,0.4007130917179055,0.46728079233550435,0.8
18.34,0.1279730654509389,0.398577918024523,0.4513365067127788,0.8
18.35,0.13570605361999252,0.4024572350000398,0.46352573037114225,0.8
18.36,0.1317157400528412,0.40748283395621426,0.47545712907029836,0.8
18.37,0.13129454096841153,0.3976400201554306,0.4664177969721169,0.8
18.38,0.1304299160960988,0.40345474758504984,0.45289843458163515,0.8
18.39,0.13080610375250334,0.42006254681190913,0.45898984720083613,0.8
18.400000000000002,0.1308990576043393,0.39547616584985557,0.480760114915249,0.8
18.41,0.1290812075924103,0.39009069978223937,0.4665124652800746,0.8
18.42,0.13284855942613125,0.3930514434082604,0.47507256568648853,0.8
18.43,0.13159905766959376,0.3983272015182241,0.48606967366048454,0.8
18.44,0.13285555548489653,0.4006180734313938,0.47258920870032883,0.8
18.45,0.13073132330674625,0.38285276325081413,0.4720075756835595,0.8
18.46,0.13267386186454036,0.3848444879803728,0.48478546099008346,0.8
