time,Q1,Q2,Q3
1.49,1.513306648957923,1.2398413546939133,0.532975126938836
1.5,1.4890785330065825,1.1920485405781094,0.5633631770021595
1.51,1.4851875129440275,1.2988244287676878,0.518403902797928
1.52,1.44605927443955,1.2612290357102853,0.5483021443772509
1.53,1.4862221886157765,1.2214837433508068,0.5508439296248075
1.54,1.4796290811548771,1.221789730848928,0.5531598764186312
1.55,1.4574754696089283,1.2017015517179879,0.5709553201242263
1.56,1.5434433317428033,1.2196456624511918,0.5312214899751009
1.57,1.4837368188741569,1.2081785174767803,0.5578430373644331
1.58,1.4081335677959206,1.2210391914802006,0.5816028751800025
1.59,1.4351396552660027,1.2732545685619014,0.5472560758569804
1.6,1.513435649895849,1.2745310337815636,0.5184246289727834
1.61,1.514818253922818,1.2467036461162697,0.5295125289627978
1.62,1.4515124144954925,1.2381756666693864,0.556412631466839
1.6300000000000001,1.5483439676161874,1.2653306205318164,0.5104210018709947
1.6400000000000001,1.454679657688349,1.2519330891629445,0.5491000915637485
1.6500000000000001,1.474426886940623,1.2380957803733819,0.547800613970347
1.6600000000000001,1.5375675456548945,1.1907427405593027,0.5461951682890235
1.67,1.505612890560128,1.2195897535942655,0.5445940707154504
1.68,1.5361055048533547,1.2650132465977062,0.5146167067392132
1.69,1.5955214181170532,1.1652646346458975,0.5378643941049738
1.7,1.4989242086857248,1.2793474507287061,0.5214729891484458
1.71,1.5316190770697846,1.2889132641890357,0.506553755987914
1.72,1.475641532502647,1.3089655188007099,0.5177152090038935
1.73,1.4464935177629357,1.2902709518967983,0.5357998506270114
1.74,1.5645644328919752,1.2698842037662166,0.503317957762294
1.75,1.5064311460310553,1.2856849186131696,0.5163166902839694
1.76,1.464527502815901,1.2634075234916067,0.5404543408672224
1.77,1.500864725181132,1.3309395107988526,0.5006107042276521
1.78,1.6380592256643887,1.2216101955556096,0.4997326802424674
1.79,1.4802758800498215,1.3000761032757897,0.5196232342240111
1.8,1.5236614745145143,1.2963449045984756,0.5062802062720135
1.81,1.5454995753215062,1.2099392718755846,0.5347706168212871
1.82,1.4948490285209326,1.2720327699901761,0.5259014481958135
1.83,1.5565356816501468,1.2237154420776284,0.5250014208407658
1.84,1.4800878166747968,1.2875749507404202,0.5247349570164295
1.85,1.5751111972934682,1.2699745822178639,0.4999122192263392
1.86,1.5975356102116531,1.2275940062799773,0.5099113665096073
1.87,1.4957865662131344,1.257653043990568,0.5315810923098573
1.8800000000000001,1.5180833585548636,1.3083434151992182,0.5034804683640335
1.8900000000000001,1.4499469249366101,1.291456661891591,0.5340329547788012
1.9000000000000001,1.514194353085185,1.3057463292137774,0.5057775684087191
1.9100000000000001,1.5769610358120434,1.261515770116176,0.5026739197391409
1.92,1.4873680772009368,1.23581460742211,0.544036727450937
1.93,1.5225470031017316,1.2725307828161985,0.5161322476619059
1.94,1.636670301826386,1.2183573484461119,0.501492117270823
1.95,1.4936097895575282,1.2823436367723298,0.5221056914488448
1.96,1.6090121326487303,1.2486217653787375,0.4977482938332683
1.97,1.5044215121611468,1.2975915939886282,0.5122623549071166
1.98,1.4768311066631181,1.3254139130919789,0.5108785204979043
1.99,1.5616308187064707,1.250238949238282,0.5121870624775983
2.0,1.5870989642525306,1.250557073247316,0.5038398045385284
2.0100000000000002,1.4903453726118876,1.2851937875492285,0.5220888988890773
2.02,1.5722920102117501,1.2984610071673595,0.48982154091357183
2.0300000000000002,1.5874466647705943,1.2613072335631517,0.4994361462822802
2.04,1.5705735056120125,1.2714124088720413,0.5007895838944993
2.05,1.5092804407920484,1.2571439967314857,0.5270417629991346
2.06,1.5133747248586753,1.249234827272694,0.5289436894530806
2.07,1.4759563819686266,1.2912732861643081,0.5246966728591181
2.08,1.5400087126264213,1.2884765669934308,0.5039649088433
2.09,1.534008538335749,1.2414200015725134,0.5251138640634025
2.1,1.5812971868323382,1.2734935899684006,0.4965805879614034
2.11,1.5450138802510744,1.261196632069069,0.5131978310534873
2.12,1.5019844824988806,1.2510622138408722,0.5321764436623208
2.13,1.542280297546671,1.2867922455566538,0.5038813152920674
2.14,1.5412596645547791,1.2970685145592205,0.5002202510600234
2.15,1.5519321044589667,1.2427158967661207,0.5185079609850018
2.16,1.5504912203761632,1.3446040561359187,0.47966305766723066
2.17,1.5289510662224226,1.2864763997381254,0.5083988860857652
2.18,1.533828059532081,1.2646411542845963,0.5155324547222886
2.19,1.5306530800209084,1.2772068576933622,0.5115192575199311
2.2,1.5519431601589728,1.2159488640617266,0.5299182510841428
2.21,1.4785643591003839,1.2904237945755999,0.5241159834363058
2.22,1.5401339019470093,1.2849729466712185,0.5052979483654976
2.23,1.5584387368956947,1.2066336377931164,0.5317834745336254
2.24,1.5959797540710143,1.2077730769261847,0.5187848415921018
2.25,1.5812695050012906,1.2148933912585593,0.5205421898995691
2.2600000000000002,1.479309257149881,1.3009726140978217,0.5196044602999611
2.27,1.5899685448794858,1.2640232412023438,0.49757254419604824
2.2800000000000002,1.5274846044344348,1.2819911929598153,0.5106673793271876
2.29,1.5378727875300844,1.2385353576747,0.5250143554335998
2.3000000000000003,1.5731658271276097,1.269896172313578,0.5005613138640808
2.31,1.6144067499619408,1.243893505066307,0.49797075155122794
2.32,1.4971451868160575,1.2907814773264483,0.5174678314336397
2.33,1.5699562992460518,1.2410918154694164,0.5132258523721479
2.34,1.4565369775184336,1.3114318419004687,0.5235193773131477
2.35,1.508598216003255,1.2724640253213566,0.5209318332551289
2.36,1.4422213846218348,1.3782842405591897,0.5030709954223295
2.37,1.531385453256252,1.311595225995864,0.4978696531764089
2.38,1.5244603383499318,1.337944679344315,0.49028173387394614
2.39,1.4900493882404842,1.2792674286826522,0.5246117264675693
2.4,1.5464730601882832,1.2871662302394886,0.5023691984924322
2.41,1.5692272814317043,1.2763173641374632,0.4992929942325102
2.42,1.4704670003464761,1.3247282347848781,0.5133551514930272
2.43,1.518443326318655,1.3109535309206204,0.5023589166777381
2.44,1.5052785656439727,1.304617842320663,0.5092133824662237
2.45,1.5966993619186685,1.3006980151922003,0.48150452268476257
2.46,1.4916313706583249,1.2834771617658427,0.5223364658693722
2.47,1.5334487743279615,1.337692672834195,0.48749972947053855
2.48,1.494997346945409,1.3309298929746984,0.502579070191656
2.49,1.6066635867710912,1.2519696335952362,0.4971429141885529
2.5,1.558033198832485,1.2682643948097787,0.5060733785107124
2.5100000000000002,1.5703186171468817,1.2869788494502605,0.49481266918979305
2.52,1.5295099844845932,1.2856265299866774,0.508549062171751
2.5300000000000002,1.5674780988866321,1.271604204028304,0.5017028446042903
2.54,1.559616898883533,1.2760071618950524,0.5024917730862822
2.5500000000000003,1.5832360517103994,1.2127193032409473,0.5208276580711303
2.56,1.5481869477663395,1.2267287728597325,0.5265359716833633
2.57,1.6024634734576737,1.2627585841107583,0.49418724439146094
2.58,1.5952668939197714,1.2668537831029416,0.4948119218291382
2.59,1.518998372935641,1.2765681576354586,0.5157018436400171
2.6,1.5070758450822865,1.3050612043850212,0.508433328324395
2.61,1.5057001310783993,1.2737449604135507,0.5214096121080822
2.62,1.593491347555006,1.3218698537701645,0.4747463036774521
2.63,1.5584966865947814,1.306828229929103,0.49099334902399006
2.64,1.5079676143213983,1.2868073451476154,0.5153407132756322
2.65,1.5118607560836674,1.3258680345667013,0.49887059458202465
2.66,1.6383406055631755,1.192961555393885,0.5116457329981574
2.67,1.5149637608101785,1.3428396073112332,0.49155669249460127
2.68,1.5978532350972454,1.2395081336225118,0.5049097216191941
2.69,1.5285277703712392,1.3009976178783014,0.5028635595234391
2.7,1.567837697605619,1.321830785412357,0.48252857280603095
2.71,1.521975924902465,1.2818286779314763,0.5125806808727134
2.72,1.5559857607204024,1.2738322326081162,0.504524368818738
2.73,1.5945347970555142,1.2789444747915673,0.49035917848587923
2.74,1.5807654195908762,1.2291684151081805,0.5146609071078684
2.75,1.4984385659990627,1.2885601950387913,0.5179124444806044
2.7600000000000002,1.5245378688598905,1.3530326029131678,0.4847898538432864
2.77,1.5093864556676186,1.310953227875636,0.5053733706925759
2.7800000000000002,1.5566968890910158,1.3319152823708102,0.4823023082776196
2.79,1.5350379590004881,1.23951134930137,0.5255697648216551
2.8000000000000003,1.511716206635134,1.3382275349072026,0.49431042455609037
2.81,1.564593095872338,1.3023193528905979,0.4907734907227314
2.82,1.611829289123129,1.2761619554631567,0.48615545515624614
2.83,1.54550122050182,1.287583071135266,0.5025223587282291
2.84,1.5269689833625195,1.283550782323044,0.5102191192486556
2.85,1.4677320789717598,1.3405158411474334,0.5082545358841155
2.86,1.4939990280523656,1.3134666415069203,0.5096014296314352
2.87,1.533905235618932,1.3585415257408708,0.4798754721245034
2.88,1.5890307594628503,1.312979775421475,0.47930246160648043
2.89,1.5189776414502467,1.3047753257087276,0.504560075998287
2.9,1.5441619208250177,1.2918448650265018,0.5012989537660544
2.91,1.5856796086094593,1.2167390522198258,0.5183070442971712
2.92,1.6121701379041613,1.2004386801097002,0.516712712945116
2.93,1.5608738862117175,1.309495730466672,0.48924691787152774
2.94,1.582117253664382,1.2777600443556683,0.4946659644123419
2.95,1.5435703623466008,1.2802919648171573,0.5060163491742108
2.96,1.4894091891017136,1.2581075021140011,0.5336643832687313
2.97,1.5167338996468136,1.3257043446942671,0.49732916322405146
2.98,1.523017067173858,1.2529051392374948,0.5240552054592251
2.99,1.5943573259888622,1.2735789906599824,0.4924798344050792
3.0,1.5545861400884367,1.3172204788075597,0.4883449876492882
3.0100000000000002,1.5309157573351297,1.3218139117352108,0.4941722890148207
3.02,1.5279777904211556,1.3472120862841996,0.4857882296719737
3.0300000000000002,1.5081435044858569,1.2930375623068902,0.5127978443502501
3.04,1.5559054835944923,1.2828055841420691,0.5010210200220252
3.0500000000000003,1.589281364766496,1.2096249813427065,0.5201737851533298
3.06,1.5189446177851889,1.2945345903145646,0.5085625795308559
3.0700000000000003,1.5136424953538732,1.2195495728333812,0.5417229434995725
3.08,1.6288212094214014,1.251329442206302,0.49063092763869903
3.09,1.6380998572251921,1.2352279133012518,0.49421113974509
3.1,1.5399001193686792,1.2983179072795856,0.5001800897367419
3.11,1.5804553686730218,1.2666321730959702,0.4995365254850099
3.12,1.5057482530296136,1.340902988123661,0.4952794097616969
3.13,1.505089846552006,1.3383323212070326,0.49644781954505735
3.14,1.6301781921732956,1.2636573222936287,0.48544004875197266
3.15,1.5126808162225156,1.317086647727227,0.5019244522987353
3.16,1.4766196145836747,1.297939958562619,0.5217671875214991
3.17,1.5996873928981474,1.2619804790936133,0.49535008374686185
3.18,1.586824379463318,1.2680187490223733,0.4969874942545974
3.19,1.5621612649446837,1.2304198248059866,0.520260453425844
3.2,1.4608790219499665,1.3508817128482316,0.5067204418175213
3.21,1.5436424342516548,1.220082140075638,0.5309629547879073
3.22,1.5870110131201132,1.2606018628751232,0.49985278346761014
3.23,1.5947488600400546,1.2222136311783958,0.5130510450547562
3.24,1.490594236582948,1.3326882003849383,0.5033986074333584
3.25,1.543422427426378,1.3084518164554393,0.49517357320341754
3.2600000000000002,1.575485847695749,1.3318361554374192,0.4765787711584904
3.27,1.5557650834319647,1.218213978115421,0.5276335483403384
3.2800000000000002,1.5056317351175297,1.3321186790909578,0.49858398205257565
3.29,1.5526484313119073,1.3423697518458522,0.47979389064767647
3.3000000000000003,1.5518659548009384,1.2785897311903125,0.5039814854831738
3.31,1.535779576730605,1.269506390557777,0.5129041590281103
3.3200000000000003,1.6240412602703593,1.2302655583790647,0.5004999925063729
3.33,1.638541045082866,1.236361350070359,0.49362512310361506
3.34,1.5511910881691975,1.3002042385934116,0.49581895024675443
3.35,1.5848151351867428,1.280737670585468,0.4926757724528134
3.36,1.5240038329198946,1.309344034427231,0.5011412672752361
3.37,1.5364503212708789,1.3363872404247132,0.4870226472384203
3.38,1.555023546347218,1.2610502758946354,0.5099535611793324
3.39,1.5635856096971021,1.2803732829602434,0.4995071761557344
3.4,1.4911879787511404,1.2926009740633866,0.5188037746250463
3.41,1.5541766574733946,1.3153486500355625,0.4891687836186375
3.42,1.6326052873502992,1.2650918646904166,0.48416873136389105
3.43,1.5942375644027493,1.2598720589058843,0.497875227186063
3.44,1.5905907778731065,1.2938983750592006,0.48589381668807596
3.45,1.6177125207480805,1.2047061675180903,0.5131183185259613
3.46,1.5448385794857382,1.2674123276166662,0.510738934783878
3.47,1.5818942916108643,1.273954021977131,0.496213741489267
3.48,1.4948564071515638,1.300012939207901,0.514579935091754
3.49,1.5781428509694717,1.275617556727178,0.4967446515479456
3.5,1.454997281957771,1.2823131700985204,0.5359739908214285
3.5100000000000002,1.5180903819426461,1.2483856119224541,0.5276593238552442
3.52,1.541609621514054,1.2956419674573478,0.5006573322644952
3.5300000000000002,1.6378501709148252,1.2296639521029773,0.49652301956664163
3.54,1.5569424115581052,1.2739963527728195,0.504149413387255
3.5500000000000003,1.5250778678613448,1.3006826712982633,0.5041231335957583
3.56,1.6965011807756212,1.1796779987234747,0.49966893989948186
3.5700000000000003,1.5818449529616108,1.2151244376999781,0.5202538845784014
3.58,1.5493673193259698,1.2894619265163225,0.5005380362238483
3.59,1.601838125195209,1.2567394538451289,0.4967479968595313
3.6,1.5419569749152953,1.3245677663928295,0.48961370065725346
3.61,1.5068653547026727,1.35045422041975,0.49141191874828777
3.62,1.6229293801251565,1.1671002928450465,0.5279492770884192
3.63,1.5691838349053997,1.247922216753752,0.5106680157689888
3.64,1.5904085739545624,1.3012201448504233,0.4832151181791601
3.65,1.5918903589130124,1.2820632394156766,0.4899789240085093
3.66,1.5690931582836367,1.305924279313751,0.48801511688284827
3.67,1.5581663233405538,1.2988438791165278,0.4941163608861127
3.68,1.5764741331616163,1.277026525867394,0.49672181350684486
3.69,1.6293326216600392,1.3105384323485074,0.4683176067911513
3.7,1.5370115968964635,1.281669052722587,0.5076296231230961
3.71,1.5543877152674106,1.293233305693108,0.49746641267278474
3.72,1.5419785974544222,1.294885836561577,0.5008298133625423
3.73,1.5344332862933008,1.2886234286741671,0.5057384415193065
3.74,1.5992679421758402,1.2695895902170413,0.49251041107828114
3.75,1.5955521309103204,1.271755477208794,0.49281666446016925
3.7600000000000002,1.572805002059117,1.3452507113433902,0.472630656331247
3.77,1.54637999815048,1.295470300970796,0.49917900985715863
3.7800000000000002,1.5271062868150729,1.343477919470194,0.487416472020638
3.79,1.50346066601644,1.2641950069134773,0.5261309604737628
3.8000000000000003,1.4808083155758318,1.3017383048642295,0.5187731267603115
3.81,1.4897964651262936,1.3248989648623446,0.5066292963941633
3.8200000000000003,1.619251879864428,1.2233950329332133,0.5047994547914701
3.83,1.58247472482007,1.2320276324414006,0.5129118930356099
3.84,1.5593858336334778,1.3487462156516046,0.47546239793179285
3.85,1.5736464925329186,1.3382072991522262,0.47486419798454504
3.86,1.5005254516032691,1.3052996747463066,0.5105595498767475
3.87,1.5828495073422986,1.3206275455778635,0.4783877201191895
3.88,1.5183605183875657,1.2782200303663773,0.5152517538675947
3.89,1.5312200701266931,1.3174026880571246,0.49572844765989305
3.9,1.5651251446287802,1.2662629955132558,0.5045764951852367
3.91,1.5752302352041427,1.217493280523523,0.521422044170718
3.92,1.5540840379122935,1.3141805009707241,0.4896327752413044
3.93,1.5574592704093928,1.2934012910414787,0.4964208476085694
3.94,1.570475274531006,1.3112338301931126,0.48561126313294034
3.95,1.5484063400552242,1.2951222349748581,0.4986597323406771
3.96,1.5563535291128425,1.3019643106877103,0.49350625963564887
3.97,1.5387179836428495,1.2451800618828188,0.5219258562326401
3.98,1.479198793051388,1.3439257330439187,0.5030349804936433
3.99,1.5618750335201352,1.2288208443671798,0.5210329004662164
4.0,1.542586327199213,1.2468415691811345,0.5199232626814201
4.01,1.5614876700263836,1.2798167308638149,0.500395801781152
4.0200000000000005,1.6344168409336859,1.2864384846227999,0.4756069010617128
4.03,1.501515530926831,1.2949079976339812,0.5143174483690715
4.04,1.5395177849394515,1.2946561532913545,0.5017193487107733
4.05,1.6097873616431166,1.2639687637040757,0.4914678861761276
4.0600000000000005,1.4771266296144454,1.3331673309376184,0.5078057445644225
4.07,1.5689472708274625,1.2782578686016934,0.49862399861552087
4.08,1.5386952769686266,1.286754819718559,0.5050700028604636
4.09,1.511817757179876,1.2987189310827743,0.5093137332449497
4.1,1.5105851645543895,1.3107790016812693,0.5050394569378702
4.11,1.5198541503885128,1.2816792991912007,0.5133560873907069
4.12,1.5615359764520371,1.367314864128236,0.4683596475190598
4.13,1.580126789652184,1.3387446751416656,0.47272689051788713
4.14,1.5106081268682567,1.3106724525861273,0.5050728357596427
4.15,1.524425863459443,1.2556195954418101,0.5224390208272172
4.16,1.5677527105440214,1.301817438536764,0.48997323237989027
4.17,1.565800726083662,1.269007019116429,0.503268195489215
4.18,1.576383943538951,1.273551415323367,0.49810570341062116
4.19,1.6407022475370008,1.3156228582469216,0.46327494851540774
4.2,1.5576484921622047,1.338508327579933,0.47963344994607143
4.21,1.6490840548455525,1.283270169241974,0.47254057857237486
4.22,1.5622699314931607,1.3018538197859806,0.4916790504460648
4.23,1.6075931055533303,1.26071289451432,0.49340968538380725
4.24,1.6261692826015515,1.2552388816105533,0.48990047833700684
4.25,1.5451948662714075,1.307023394256434,0.49514612244041506
4.26,1.5663700535694587,1.3562622519216405,0.4707192444969247
4.2700000000000005,1.6015920968566983,1.2382615357809872,0.5042381494885464
4.28,1.5122103200240489,1.3394093951620294,0.4937128848265948
4.29,1.5456548794569542,1.3243357037578363,0.4885279130454473
4.3,1.6227607367226964,1.2186184093860029,0.5056823250253709
4.3100000000000005,1.502489616071737,1.2956268756116942,0.5136988253436855
4.32,1.576849790045855,1.2704754227429846,0.4991641736434149
4.33,1.5098334422090243,1.2985828222829392,0.5100365573721924
4.34,1.6082061182687046,1.2169897033430084,0.510941744181306
4.3500000000000005,1.573446778465193,1.3004823733261268,0.48870127519677403
4.36,1.5578614515133136,1.243811859094205,0.516079342610889
4.37,1.4990222190169407,1.3376653652432238,0.49870583240014554
4.38,1.5634717349429907,1.2615605243317891,0.5069928968175932
4.39,1.5844955994805527,1.2301630236403636,0.5130341724471517
4.4,1.5497168217112325,1.227489615287754,0.5256901337427022
4.41,1.547434986642971,1.2440382075988932,0.519462102949347
4.42,1.479576923603217,1.304707559594063,0.5180232736602001
4.43,1.5893428365090543,1.2724625502811844,0.4944671012727596
4.44,1.5188163655215914,1.285481371319373,0.512187463731837
4.45,1.5479635768728726,1.2974233130947648,0.4979177000929841
4.46,1.489300371798105,1.329687850290297,0.5049728183407105
4.47,1.5506981218197908,1.2694540801131426,0.5079906786982868
4.48,1.5121951693524425,1.2667577410275301,0.5220337562800458
